macro_sector_name,sector_name,industry_name,basic_industry_name,company,symbol,market_cap
Commodities,Metals & Mining,Ferrous Metals,Iron & Steel,Ankit Met.Power,ANKITMETAL,23.97
Commodities,Metals & Mining,Non - Ferrous Metals,Aluminium,Hindalco Inds.,HINDALCO,208148.27
Commodities,Metals & Mining,Non - Ferrous Metals,Aluminium,Natl. Aluminium,NATIONALUM,65181.90
Commodities,Metals & Mining,Non - Ferrous Metals,Aluminium,Arfin India,ARFIN,1212.98
Commodities,Metals & Mining,Non - Ferrous Metals,Aluminium,Maan Aluminium,MAANALU,811.63
Commodities,Metals & Mining,Non - Ferrous Metals,Aluminium,MMP Industries,MMP,633.29
Commodities,Metals & Mining,Non - Ferrous Metals,Aluminium,Manaksia Alumi.,MANAKALUCO,182.64
Commodities,Metals & Mining,Non - Ferrous Metals,Aluminium,Jainik Power,JAINIK,179.35
Commodities,Metals & Mining,Non - Ferrous Metals,Copper,Hindustan Copper,HINDCOPPER,54883.45
Commodities,Metals & Mining,Non - Ferrous Metals,Copper,Bhagyanagar Ind,BHAGYANGR,482.04
Commodities,Metals & Mining,Non - Ferrous Metals,Zinc,Hindustan Zinc,HINDZINC,255229.59
Commodities,Metals & Mining,Diversified Metals,Diversified Metals,Vedanta,VEDL,280979.93
Commodities,Metals & Mining,Diversified Metals,Diversified Metals,Jain Resource,JAINREC,13671.08
Commodities,Metals & Mining,Diversified Metals,Diversified Metals,Pondy Oxides,POCL,3490.33
Commodities,Metals & Mining,Diversified Metals,Diversified Metals,Innomet Advanced,INNOMET,94.53
Commodities,Metals & Mining,Diversified Metals,Diversified Metals,Bonlon Industrie,BONLON,61.44
Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,NMDC,NMDC,71890.95
Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,Lloyds Metals,LLOYDSME,67422.33
Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,G M D C,GMDCLTD,18127.45
Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,Gravita India,GRAVITA,11906.29
Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,MOIL,MOIL,6253.08
Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,Ashapura Minech.,ASHAPURMIN,5043.42
Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,Orissa Minerals,ORISSAMINE,2477.04
Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,20 Microns,20MICRONS,610.69
Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,Petro Carbon,PCCL,577.86
Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,Goa Carbon,GOACARBON,329.68
Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Metals,Lloyds Enterpris,LLOYDSENT,6557.01
Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Metals,SG Mart,SGMART,5826.50
Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Metals,Mangalam World.,MWL,793.01
Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Metals,BMW Ventures,BMWVENTLTD,535.81
Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Metals,Nupur Recyclers,NRL,366.76
Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Metals,Ashoka Metcast,ASHOKAMET,37.29
Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Minerals,Adani Enterp.,ADANIENT,250020.61
Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Minerals,Rajdarshan Inds,ARENTERP,13.36
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,A B Real Estate,ABREL,14503.58
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,JK Paper,JKPAPER,5979.94
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,West Coast Paper,WSTCSTPAPR,2815.76
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Seshasayee Paper,SESHAPAPER,1722.89
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Andhra Paper,ANDHRAPAP,1376.44
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,T N Newsprint,TNPL,937.71
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Pudumjee Paper,PDMJEPAPER,784.04
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Kuantum Papers,KUANTUM,778.93
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,N R Agarwal Inds,NRAIL,772.96
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Satia Industries,SATIA,665.73
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Shree Rama News.,RAMANEWS,526.72
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Emami Paper,EMAMIPAP,514.65
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Pakka,PAKKA,402.35
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Orient Paper,ORIENTPPR,394.03
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Ruchira Papers,RUCHIRA,328.81
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Genus Paper & Bo,GENUSPAPER,326.81
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Exim Routes,EXIMROUTES,300.51
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Nikita Greentech Recycling,NIKITA,294.79
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Star Paper Mills,STARPAPER,218.76
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Shreyans Inds.,SHREYANIND,206.33
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Aaradhya Dis.,AARADHYA,151.98
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Magnum Ventures,MAGNUM,150.85
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Malu Paper,MALUPAPER,57.61
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Balkrishna Paper,BALKRISHNA,54.14
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Shrenik,SHRENIK,26.92
Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Astron Paper,ASTRON,18.24
Commodities,Forest Materials,"Paper, Forest & Jute Products",Jute & Jute Products,Gloster Ltd,GLOSTERLTD,622.40
Commodities,Forest Materials,"Paper, Forest & Jute Products",Jute & Jute Products,Cheviot Company,CHEVIOT,610.63
Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,Maruti Suzuki,MARUTI,467500.94
Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,M & M,M&M,422854.11
Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,Hyundai Motor I,HYUNDAI,176015.84
Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,Tata Motors PVeh,TMPV,141054.27
Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,Force Motors,FORCEMOT,32082.69
Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,Olectra Greentec,OLECTRA,8177.00
Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,Hindustan Motors,HINDMOTORS,340.32
Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,Bajaj Auto,BAJAJ-AUTO,279754.64
Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,Eicher Motors,EICHERMOT,219822.99
Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,TVS Motor Co.,TVSMOTOR,184022.62
Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,Hero Motocorp,HEROMOTOCO,114273.19
Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,Ather Energy,ATHERENERG,27182.17
Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,Ola Electric,OLAELEC,11106.44
Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,Tunwal E-Motors,TUNWAL,173.37
Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,Delta Auto.,DELTIC,60.70
Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,Victory Ele.,VICTORYEV,38.18
Consumer Discretionary,Automobile and Auto Components,Automobiles,Auto Dealer,Landmark Cars,LANDMARK,1691.67
Consumer Discretionary,Automobile and Auto Components,Automobiles,Auto Dealer,Popular Vehicles,PVSL,678.01
Consumer Discretionary,Automobile and Auto Components,Automobiles,Auto Dealer,Bikewo Green,BIKEWO,26.09
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Samvardh. Mothe.,MOTHERSON,140700.34
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Bosch,BOSCHLTD,107322.42
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Bharat Forge,BHARATFORG,91209.78
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Uno Minda,UNOMINDA,68418.49
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Schaeffler India,SCHAEFFLER,68178.13
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Tube Investments,TIINDIA,53540.67
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Endurance Tech.,ENDURANCE,37145.56
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Sona BLW Precis.,SONACOMS,33130.23
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,ZF Commercial,ZFCVINDIA,28746.28
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Motherson Wiring,MSUMI,28642.10
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Exide Inds.,EXIDEIND,28491.66
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Tenneco Clean,TENNIND,23467.46
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Asahi India Glas,ASAHIINDIA,23134.60
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Sundram Fasten.,SUNDRMFAST,18374.31
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Craftsman Auto,CRAFTSMAN,17958.06
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,CIE Automotive,CIEINDIA,17898.32
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Belrise Industri,BELRISE,16700.30
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Amara Raja Ener.,ARE&M,15482.23
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Sansera Enginee.,SANSERA,14664.66
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Gabriel India,GABRIEL,14264.75
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Shriram Pistons,SHRIPISTON,13735.77
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Minda Corp,MINDACORP,13437.11
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,JBM Auto,JBMA,13060.27
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Lumax Auto Tech.,LUMAXTECH,12054.12
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Ramkrishna Forg.,RKFORGE,9981.96
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Banco Products,BANCOINDIA,8923.44
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,ASK Automotive,ASKAUTOLTD,8224.72
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Varroc Engineer,VARROC,8207.00
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Pricol Ltd,PRICOLLTD,7364.03
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,L G Balakrishnan,LGBBROSLTD,6151.89
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Suprajit Engg.,SUPRAJIT,6040.34
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Jamna Auto Inds.,JAMNAAUTO,5893.72
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Fiem Industries,FIEMIND,5718.40
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,SJS Enterprises,SJS,5650.74
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Lumax Industries,LUMAXIND,5616.11
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Sharda Motor,SHARDAMOTR,5348.95
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,JTEKT India,JTEKTINDIA,3979.02
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Rolex Rings,ROLEXRINGS,3601.79
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Steel Str. Wheel,SSWL,3364.89
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Sundaram Clayton,SUNCLAY,3147.55
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Automotive Axles,AUTOAXLES,3082.94
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Sandhar Tech,SANDHAR,3066.28
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Carraro India,CARRARO,2957.22
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,NRB Bearings,NRBBEARING,2659.12
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Rane (Madras),RML,2333.81
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Federal-Mogul Go,FMGOETZE,2271.10
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Divgi Torq,DIVGIITTS,2263.65
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,M M Forgings,MMFL,2217.77
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Wheels India,WHEELS,2187.94
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Rajratan Global,RAJRATAN,2134.68
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Uniparts India,UNIPARTS,2073.69
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Studds Accessor.,STUDDS,2047.55
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,India Nipp.Elec.,INDNIPPON,1861.51
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,NDR Auto Compon.,NDRAUTO,1824.68
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,GNA Axles,GNA,1801.40
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Rico Auto Inds,RICOAUTO,1792.47
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,RACL Geartech,RACLGEAR,1680.91
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Talbros Auto.,TALBROAUTO,1588.64
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Precision Camshf,PRECAM,1310.82
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Kross Ltd,KROSS,1273.40
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Alicon Cast.,ALICON,1241.72
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,The Hi-Tech Gear,HITECHGEAR,1199.01
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Bharat Seats,BHARATSE,1192.64
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Jay Bharat Maru.,JAYBARMARU,1148.69
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Igarashi Motors,IGARASHI,1128.27
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Munjal Auto Inds,MUNJALAU,833.45
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Sterling Tools,STERTOOLS,808.11
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Automotive Stamp,ASAL,751.01
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,OBSC Perfection,OBSCP,747.76
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Menon Bearings,MENONBE,641.30
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Hind.Composites,HINDCOMPOS,608.33
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Munjal Showa,MUNJALSHOW,512.13
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Remsons Ind,REMSONSIND,390.60
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Autoline Industr,AUTOIND,335.73
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Maxvolt Energy,MAXVOLT,334.26
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,PPAP Automotive,PPAP,305.61
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Pavna Industries,PAVNAIND,291.69
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Shivam Autotech,SHIVAMAUTO,257.07
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Sintercom India,SINTERCOM,241.25
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Ucal,UCAL,239.62
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Sundaram Brake,SUNDRMBRAK,238.04
Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Thaai,TCL,233.68
