reason,company,symbol,url,basic_industry
BSE stock (numeric symbol),Golkunda Diamond,523676,/company/523676/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Ashapuri Gold,542579,/company/542579/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Narbada Gems,519455,/company/519455/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Ceenik Exports,531119,/company/531119/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Spice IslandsInd,526827,/company/526827/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Dev Labtech,543848,/company/543848/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Viram Suvarn,540252,/company/540252/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),AJC Jewel,544425,/company/544425/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),SwarnsaritaJewel,526365,/company/526365/consolidated/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Rajnish Retail,530525,/company/530525/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),SJ Corp,504398,/company/504398/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Retaggio Indust.,544391,/company/544391/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Mishka Exim,539220,/company/539220/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Bhakti Gems,540545,/company/540545/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Luxury Time,544635,/company/544635/consolidated/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),U. H. Zaveri,541338,/company/541338/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Deep Diamond,539559,/company/539559/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Zodiac-JRD MKJ,512587,/company/512587/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Manoj Jewellers,544400,/company/544400/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Simandhar Impex,544662,/company/544662/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Royal India Corp,512047,/company/512047/consolidated/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Kenvi Jewels,540953,/company/540953/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Eighty Jewellers,543518,/company/543518/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Darshan Orna,539884,/company/539884/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Triton Corp.,523387,/company/523387/consolidated/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),S K Internation.,542728,/company/542728/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Shoora Designs,543970,/company/543970/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Meyer Apparel,531613,/company/531613/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),York Exports,530675,/company/530675/consolidated/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Koura Fine Diamo,544139,/company/544139/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),S.M. Gold,542034,/company/542034/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Orosil Smiths,531626,/company/531626/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Cityman,521210,/company/521210/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Varyaa Creations,544168,/company/544168/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Tacent Projects,531887,/company/531887/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Super Fine Knit.,540269,/company/540269/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Sover. Diamonds,523826,/company/523826/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Gautam Gems,540936,/company/540936/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Mayur Leather,531680,/company/531680/consolidated/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Bindal Exports L,540148,/company/540148/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Goblin India,542850,/company/542850/consolidated/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Kenrik Indust.,544398,/company/544398/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Shukra Jewellery,523790,/company/523790/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Sunraj Diamond,523425,/company/523425/consolidated/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Manor Estates,526115,/company/526115/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Haria Exports,512604,/company/512604/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Veerkrupa Jewel,543545,/company/543545/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),R O Jewels,543171,/company/543171/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Euro Leder Fash,526468,/company/526468/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Oscar Global,530173,/company/530173/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Decorous Investm,539405,/company/539405/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Nibe Ordnance,512091,/company/512091/consolidated/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Turner Industrie,531164,/company/531164/,"Gems, Jewellery And Watches"
BSE stock (numeric symbol),Singer India,505729,/company/505729/,Household Appliances
BSE stock (numeric symbol),Forbes & Co,502865,/company/502865/consolidated/,Household Appliances
BSE stock (numeric symbol),Dolphin Kitchen Utensils,544170,/company/544170/consolidated/,Household Appliances
BSE stock (numeric symbol),Jaipan Industrie,505840,/company/505840/,Household Appliances
BSE stock (numeric symbol),Hawkins Cookers,508486,/company/508486/,Houseware
BSE stock (numeric symbol),Maruti Interior,543464,/company/543464/,Houseware
BSE stock (numeric symbol),Inflame Applian.,541083,/company/541083/,Houseware
BSE stock (numeric symbol),Gothi Plascon,531111,/company/531111/,Houseware
BSE stock (numeric symbol),Gorani Industrie,531608,/company/531608/,Houseware
BSE stock (numeric symbol),Riddhi Display,544640,/company/544640/,Houseware
BSE stock (numeric symbol),Anka India,531673,/company/531673/consolidated/,Leather And Leather Products
BSE stock (numeric symbol),Super Tannery,523842,/company/523842/consolidated/,Leather And Leather Products
BSE stock (numeric symbol),Aritas Vinyl,544683,/company/544683/,Leather And Leather Products
BSE stock (numeric symbol),Amin Tannery,541771,/company/541771/,Leather And Leather Products
BSE stock (numeric symbol),Welterman Intl.,526431,/company/526431/,Leather And Leather Products
BSE stock (numeric symbol),NB Footwear,523242,/company/523242/,Leather And Leather Products
BSE stock (numeric symbol),OK Play India,526415,/company/526415/consolidated/,Leisure Products
BSE stock (numeric symbol),K. V. Toys India,544641,/company/544641/,Leisure Products
BSE stock (numeric symbol),COSCO (India),530545,/company/530545/,Leisure Products
BSE stock (numeric symbol),Olympic Cards,534190,/company/534190/,Leisure Products
BSE stock (numeric symbol),Wim Plast,526586,/company/526586/,Plastic Products - Consumer
BSE stock (numeric symbol),Bai-Kakaji Poly.,544670,/company/544670/,Plastic Products - Consumer
BSE stock (numeric symbol),Prima Plastics,530589,/company/530589/consolidated/,Plastic Products - Consumer
BSE stock (numeric symbol),Technopack Poly.,543656,/company/543656/,Plastic Products - Consumer
BSE stock (numeric symbol),Duroply Indust.,516003,/company/516003/,Plywood Boards/ Laminates
BSE stock (numeric symbol),Ecoboard Inds.,523732,/company/523732/,Plywood Boards/ Laminates
BSE stock (numeric symbol),Adhata Global,531286,/company/531286/,Plywood Boards/ Laminates
BSE stock (numeric symbol),Retina Paints,543902,/company/543902/,Paints
BSE stock (numeric symbol),Virtuoso Optoel.,543597,/company/543597/,Diversified consumer products
BSE stock (numeric symbol),Swiss Military,523558,/company/523558/,Diversified consumer products
BSE stock (numeric symbol),Lehar Footwears,532829,/company/532829/,Footwear
BSE stock (numeric symbol),Sarup Industries,514412,/company/514412/,Footwear
BSE stock (numeric symbol),Marc Loire,544437,/company/544437/,Footwear
BSE stock (numeric symbol),Bizotic Commer.,543926,/company/543926/,Garments & Apparels
BSE stock (numeric symbol),Virat Industries,530521,/company/530521/,Garments & Apparels
BSE stock (numeric symbol),Fractal Industries,544707,/company/544707/,Garments & Apparels
BSE stock (numeric symbol),Active Clothing,541144,/company/541144/,Garments & Apparels
BSE stock (numeric symbol),Scoobee Garments,531234,/company/531234/,Garments & Apparels
BSE stock (numeric symbol),Addi Industries,507852,/company/507852/consolidated/,Garments & Apparels
BSE stock (numeric symbol),Garment Mantra,539216,/company/539216/consolidated/,Garments & Apparels
BSE stock (numeric symbol),Davin Sons Reta,544331,/company/544331/,Garments & Apparels
BSE stock (numeric symbol),Spenta Intl.,526161,/company/526161/,Garments & Apparels
BSE stock (numeric symbol),Mish Designs,544015,/company/544015/,Garments & Apparels
BSE stock (numeric symbol),Vashishtha Lux.,544508,/company/544508/,Garments & Apparels
BSE stock (numeric symbol),Kizi Apparels,544221,/company/544221/,Garments & Apparels
BSE stock (numeric symbol),Samtex Fashion,521206,/company/521206/consolidated/,Garments & Apparels
BSE stock (numeric symbol),Popees Cares,530565,/company/530565/,Garments & Apparels
BSE stock (numeric symbol),Aayush Art,540718,/company/540718/,Other Textile Products
BSE stock (numeric symbol),Mafatlal Inds.,500264,/company/500264/consolidated/,Other Textile Products
BSE stock (numeric symbol),VTM,532893,/company/532893/,Other Textile Products
BSE stock (numeric symbol),Sunrakshakk Inds,539300,/company/539300/consolidated/,Other Textile Products
BSE stock (numeric symbol),Rajapalayam Mill,532503,/company/532503/consolidated/,Other Textile Products
BSE stock (numeric symbol),Voith Paper,522122,/company/522122/,Other Textile Products
BSE stock (numeric symbol),Lakshmi Mills,502958,/company/502958/,Other Textile Products
BSE stock (numeric symbol),Raghuvir Synth,514316,/company/514316/,Other Textile Products
BSE stock (numeric symbol),Suditi Industrie,521113,/company/521113/consolidated/,Other Textile Products
BSE stock (numeric symbol),True Green,533407,/company/533407/,Other Textile Products
BSE stock (numeric symbol),Omnitex Industri,514324,/company/514324/,Other Textile Products
BSE stock (numeric symbol),Rudra Ecovation,514010,/company/514010/,Other Textile Products
BSE stock (numeric symbol),Osiajee Texfab,540198,/company/540198/consolidated/,Other Textile Products
BSE stock (numeric symbol),RRIL,531307,/company/531307/consolidated/,Other Textile Products
BSE stock (numeric symbol),Shahlon Silk,542862,/company/542862/,Other Textile Products
BSE stock (numeric symbol),Atvo Enterprises,532090,/company/532090/,Other Textile Products
BSE stock (numeric symbol),Game Changers,544594,/company/544594/,Other Textile Products
BSE stock (numeric symbol),Super Sales Ind.,512527,/company/512527/,Other Textile Products
BSE stock (numeric symbol),Jattashankar Ind,514318,/company/514318/,Other Textile Products
BSE stock (numeric symbol),Hari Govind Intl,531971,/company/531971/,Other Textile Products
BSE stock (numeric symbol),Winsome Textile,514470,/company/514470/,Other Textile Products
BSE stock (numeric symbol),Binayaka Tex Pr,523054,/company/523054/,Other Textile Products
BSE stock (numeric symbol),Swadeshi Polytex,503816,/company/503816/,Other Textile Products
BSE stock (numeric symbol),Suryalata Spg.,514138,/company/514138/consolidated/,Other Textile Products
BSE stock (numeric symbol),Premco Global,530331,/company/530331/consolidated/,Other Textile Products
BSE stock (numeric symbol),Sh. Dinesh Mills,503804,/company/503804/consolidated/,Other Textile Products
BSE stock (numeric symbol),Yajur Fibres,544676,/company/544676/consolidated/,Other Textile Products
BSE stock (numeric symbol),KG Petrochem,531609,/company/531609/,Other Textile Products
BSE stock (numeric symbol),Trident Texofab,540726,/company/540726/,Other Textile Products
BSE stock (numeric symbol),Shanti Spintex,544059,/company/544059/,Other Textile Products
BSE stock (numeric symbol),Jasch Industries,500220,/company/500220/,Other Textile Products
BSE stock (numeric symbol),Surat Trade,530185,/company/530185/,Other Textile Products
BSE stock (numeric symbol),Bhilwara Spinner,514272,/company/514272/,Other Textile Products
BSE stock (numeric symbol),Amarjothi Spg.,521097,/company/521097/consolidated/,Other Textile Products
BSE stock (numeric symbol),Vippy Spinpro,514302,/company/514302/,Other Textile Products
BSE stock (numeric symbol),Deepak Spinners,514030,/company/514030/,Other Textile Products
BSE stock (numeric symbol),APM Industries,523537,/company/523537/,Other Textile Products
BSE stock (numeric symbol),Acknit Indus.,530043,/company/530043/,Other Textile Products
BSE stock (numeric symbol),Sanrhea Tech.,514280,/company/514280/,Other Textile Products
BSE stock (numeric symbol),Shalimar Wires,532455,/company/532455/,Other Textile Products
BSE stock (numeric symbol),Shubham Polyspin,542019,/company/542019/,Other Textile Products
BSE stock (numeric symbol),Riba Textiles,531952,/company/531952/,Other Textile Products
BSE stock (numeric symbol),E-Land Apparel,532820,/company/532820/,Other Textile Products
BSE stock (numeric symbol),Ashnoor Textile,507872,/company/507872/,Other Textile Products
BSE stock (numeric symbol),Sky Industries,526479,/company/526479/,Other Textile Products
BSE stock (numeric symbol),Dhanalaxmi Roto,521216,/company/521216/,Other Textile Products
BSE stock (numeric symbol),Shine Fashions,543244,/company/543244/,Other Textile Products
BSE stock (numeric symbol),Lakhotia Poly.,535387,/company/535387/,Other Textile Products
BSE stock (numeric symbol),Mohite Industrie,532140,/company/532140/consolidated/,Other Textile Products
BSE stock (numeric symbol),Betex India,512477,/company/512477/,Other Textile Products
BSE stock (numeric symbol),Rachit Prints,544503,/company/544503/,Other Textile Products
BSE stock (numeric symbol),Sh. Rajas. Synt.,503837,/company/503837/,Other Textile Products
BSE stock (numeric symbol),Padam Cotton,531395,/company/531395/,Other Textile Products
BSE stock (numeric symbol),Tuni Text. Mills,531411,/company/531411/,Other Textile Products
BSE stock (numeric symbol),Dhanlaxmi Fabric,521151,/company/521151/consolidated/,Other Textile Products
BSE stock (numeric symbol),Anirit Ventures,530705,/company/530705/,Other Textile Products
BSE stock (numeric symbol),Kamadgiri Fash.,514322,/company/514322/,Other Textile Products
BSE stock (numeric symbol),Jaihind Synth,514312,/company/514312/,Other Textile Products
BSE stock (numeric symbol),Gokak Textiles,532957,/company/532957/consolidated/,Other Textile Products
BSE stock (numeric symbol),Wires & Fabriks,507817,/company/507817/,Other Textile Products
BSE stock (numeric symbol),H P Cotton Tex,502873,/company/502873/,Other Textile Products
BSE stock (numeric symbol),K G Denim,500239,/company/500239/consolidated/,Other Textile Products
BSE stock (numeric symbol),Arex Industries,526851,/company/526851/,Other Textile Products
BSE stock (numeric symbol),Sambandam Spg.,521240,/company/521240/,Other Textile Products
BSE stock (numeric symbol),PBM Polytex,514087,/company/514087/consolidated/,Other Textile Products
BSE stock (numeric symbol),GTN Industries,500170,/company/500170/,Other Textile Products
BSE stock (numeric symbol),Angel Fibers,541006,/company/541006/,Other Textile Products
BSE stock (numeric symbol),Suryaamba Spinni,533101,/company/533101/,Other Textile Products
BSE stock (numeric symbol),Anjani Synth.,531223,/company/531223/,Other Textile Products
BSE stock (numeric symbol),MKP Mobility,521244,/company/521244/consolidated/,Other Textile Products
